d_codigo,Latitud,Longitud,c_estado
63794,21.33692225,-104.9081403,18
63795,21.36506088,-104.8101383,18
63797,21.43998572,-105.0671912,18
63799,21.35653143,-105.1109035,18
63800,21.2895,-104.8068,18
63804,21.2238,-104.8267,18
63809,21.2798,-104.6809,18
63810,21.071666,-104.760333,18
63820,21.1852,-104.66285,18
63830,21.33204125,-104.5805217,18
63833,21.31058622,-104.5983605,18
63834,21.3934509,-104.6830241,18
63835,21.37167899,-104.7450941,18
63836,21.31541849,-104.7555553,18
63837,21.30365359,-104.6921002,18
63840,21.438429,-104.6085088,18
63843,21.4612183,-104.6625379,18
63844,21.54942121,-104.6180283,18
63845,21.4965442,-104.5586894,18
63850,21.21884891,-104.5501526,18
63853,21.27072616,-104.5045508,18
63854,21.32625919,-104.4162598,18
63856,21.32870375,-104.5125315,18
63865,21.35366923,-104.5674518,18
63866,21.41000392,-104.5889267,18
63867,21.41260468,-104.5370118,18
63870,21.14142655,-104.6066573,18
63874,21.25020522,-104.6514561,18
63880,21.1070168,-104.4227674,18
63883,21.08157895,-104.417454,18
63885,21.09836357,-104.3625197,18
63886,21.09921557,-104.3097565,18
63887,21.17629106,-104.3765959,18
63890,21.10671468,-104.4338861,18
63893,21.10055121,-104.4394119,18
63894,21.1018606,-104.4427048,18
63895,21.10684465,-104.4425441,18
63897,21.1796905,-104.4890151,18
63899,21.29146481,-104.4083812,18
63900,21.03189461,-104.4442492,18
63904,21.03150733,-104.5433798,18
63905,21.05024723,-104.5067881,18
63910,21.12873809,-104.6288766,18
63911,21.10065265,-104.6233122,18
63913,21.07414855,-104.5715143,18
63915,21.15933114,-104.6258888,18
63920,21.05220952,-104.4844878,18
63923,21.05233993,-104.4816351,18
63925,21.04999497,-104.4791252,18
63927,21.05275095,-104.4899346,18
63928,21.05673703,-104.4886629,18
63930,20.98845041,-104.6420735,18
63935,20.95880088,-104.6357074,18
63938,21.01588193,-104.7041897,18
63940,21.04360446,-104.418715,18
63944,21.04460541,-104.2823518,18
63945,20.98357014,-104.2786974,18
63946,21.02196646,-104.3805315,18
63947,21.14852308,-104.2406748,18
63950,21.03294443,-104.3730261,18
63953,21.04153679,-104.367919,18
63954,21.03878047,-104.3611542,18
63955,21.03161972,-104.3538053,18
63956,21.03081777,-104.3623613,18
63957,21.03263802,-104.3809761,18
63958,21.03443968,-104.3841815,18
63959,21.03991909,-104.375127,18
63960,20.80885045,-104.4029281,18
63963,20.80557651,-104.4018473,18
63967,20.78960397,-104.3794848,18
63968,20.72139346,-104.2952306,18
63969,20.64850807,-104.2670591,18
63970,20.91909885,-104.4912965,18
63973,20.95442695,-104.4907808,18
63974,20.93542979,-104.5797107,18
63975,20.90078117,-104.5297025,18
63980,20.88418754,-104.4737891,18
63985,20.86455125,-104.5081775,18
63990,20.85695567,-104.4315931,18
63996,20.86566107,-104.3291907,18
64000,25.6776379,-100.3189185,19
64010,25.6786499,-100.2943696,19
64018,25.6751842,-100.2968242,19
64019,25.6683026,-100.3010322,19
64020,25.6857786,-100.348386,19
64030,25.6832535,-100.3427724,19
64040,25.6792261,-100.344034,19
64049,19.4471,-99.1599,19
64050,25.6742175,-100.3515438,19
64060,25.678284,-100.3406674,19
64070,19.4471,-99.1599,19
64100,25.7644584,-100.3933074,19
64102,25.7759534,-100.3961158,19
64103,25.7765069,-100.4087543,19
64104,25.7572962,-100.3708439,19
64105,25.7685914,-100.3764593,19
64106,25.7621387,-100.384883,19
64107,25.7528862,-100.381373,19
64108,25.7536434,-100.3912012,19
64109,25.7560886,-100.387691,19
64110,25.7444145,-100.3771612,19
64116,25.745273,-100.385585,19
64117,25.7366232,-100.3736516,19
64118,25.7399271,-100.3785651,19
64119,25.7438226,-100.38032,19
64120,25.7482438,-100.3645271,19
64130,25.7468205,-100.3690892,19
64140,25.7436778,-100.3568071,19
64145,25.7377172,-100.3634743,19
64148,25.7326598,-100.3575089,19
64150,25.7284518,-100.3652289,19
64157,25.7887,-100.3375,19
64158,25.7325487,-100.3641762,19
64159,25.7294948,-100.3557544,19
64160,25.7317991,-100.3490877,19
64165,25.7887,-100.3375,19
64167,25.7887,-100.3375,19
64168,25.7887,-100.3375,19
64170,25.7267098,-100.3589125,19
64178,25.7232437,-100.3613688,19
64180,25.7210811,-100.3455792,19
64186,25.7182462,-100.3494386,19
64190,25.7147501,-100.3420707,19
64200,25.7777668,-100.3708439,19
64204,25.7867167,-100.3785651,19
64205,25.7860481,-100.3725987,19
64206,25.7686147,-100.3659308,19
64209,25.7939262,-100.3799691,19
64210,25.7551756,-100.3596143,19
64215,25.7620068,-100.3561053,19
64217,25.7614042,-100.3645271,19
64218,25.7589819,-100.3575089,19
64219,25.7690167,-100.3603161,19
64220,25.69239,-100.3017336,19
64225,25.7540753,-100.3494386,19
64226,25.7520323,-100.3473334,19
64227,25.7525524,-100.3479162,19
64228,25.7517708,-100.3561053,19
64229,25.7545359,-100.3506666,19
64230,25.7491076,-100.3473334,19
64233,25.8458,-100.2856,19
64234,25.7379392,-100.3501403,19
64235,25.7469243,-100.3420707,19
64236,25.7457023,-100.3438249,19
64237,25.7427074,-100.3422462,19
64238,25.8458,-100.2856,19
64240,25.7367876,-100.3406674,19
64244,25.7355255,-100.3378608,19
64245,25.7354955,-100.3408428,19
64246,25.738841,-100.33751,19
64247,25.7424269,-100.3359313,19
64248,25.8458,-100.2856,19
64249,25.7412751,-100.3392641,19
64250,25.7306571,-100.3343527,19
64258,25.7408743,-100.3448775,19
64259,25.7306373,-100.3448775,19
64260,25.736507,-100.3343527,19
64264,25.8293,-100.2869,19
64265,25.7302149,-100.3226014,19
64266,25.7333103,-100.3227768,19
64268,25.740113,-100.3350543,19
64269,25.7467632,-100.3238291,19
64270,25.7240257,-100.3350543,19
64280,25.7166317,-100.3259337,19
64290,25.7082555,-100.3203215,19
64299,25.6909145,-100.322534,19
64300,25.7154112,-100.3532982,19
64310,25.7144293,-100.3568071,19
64320,25.7107432,-100.3469826,19
64330,25.7219211,-100.3645271,19
64339,25.7163616,-100.3655799,19
64340,25.7333734,-100.3883931,19
64344,25.734408,-100.4045413,19
64345,25.7377488,-100.3866369,19
64346,25.7578029,-100.4045413,19
64347,25.7408862,-100.385585,19
64348,25.7420464,-100.3897971,19
64349,25.7356937,-100.3968179,19
64350,25.7301705,-100.382075,19
64360,25.7237521,-100.3747044,19
64365,25.7215666,-100.3822505,19
64366,25.7250135,-100.3775122,19
64367,25.7451613,-100.3462809,19
64368,25.7231489,-100.383128,19
64369,25.7267466,-100.3762838,19
64370,25.7163507,-100.3708439,19
64380,25.7109024,-100.3652289,19
64390,25.702729,-100.3568071,19
64400,25.7034496,-100.3364575,19
64410,25.7018232,-100.318217,19
64420,25.6993617,-100.3322478,19
64430,25.7008859,-100.3518947,19
64440,25.6889409,-100.3245306,19
64450,25.5514049,-100.2312749,19
64460,25.6994429,-100.3413691,19
64470,25.6918835,-100.3140082,19
64480,25.6901857,-100.3378608,19
64488,25.6920483,-100.3322478,19
64489,25.6950736,-100.3308447,19
64490,25.6881767,-100.3147096,19
64500,25.7123781,-100.303487,19
64508,25.6808,-100.2835,19
64510,25.7044133,-100.2817471,19
64517,25.6808,-100.2835,19
64520,25.7028206,-100.3041884,19
64530,25.7016721,-100.2894607,19
64536,25.6938753,-100.2859544,19
64540,25.692148,-100.2638682,19
64549,25.6808,-100.2835,19
64550,25.6954228,-100.2950709,19
64560,25.6915459,-100.27754,19
64568,25.6887126,-100.2813965,19
64570,25.6858493,-100.3062925,19
64580,25.6893725,-100.2978762,19
64590,25.68443,-100.2747354,19
64600,25.6964981,-100.3518947,19
64610,25.7087371,-100.3750554,19
64618,25.7087,-100.378,19
64619,25.723516,-100.3933074,19
64620,25.6910283,-100.3568071,19
64623,25.6961,-100.3632,19
64630,25.6863582,-100.3761083,19
64632,25.6913592,-100.3750017,19
64633,25.6788658,-100.3683873,19
64634,25.6764017,-100.3568071,19
64635,25.6907961,-100.3754064,19
64636,25.6930402,-100.3747044,19
64637,25.6828232,-100.3641762,19
64638,25.6973274,-100.3761083,19
64639,25.7004422,-100.3785651,19
64640,25.7432,-100.3101,19
64649,25.7432,-100.3101,19
64650,25.673295,-100.3747044,19
64659,25.6784854,-100.3634743,19
64660,25.6719933,-100.3673345,19
64700,25.6542625,-100.2978762,19
64710,25.66133,-100.3322478,19
64715,25.4703,-100.078,19
64718,25.6688072,-100.3504912,19
64720,25.6587204,-100.3175155,19
64730,25.6498587,-100.3083967,19
64740,25.6434389,-100.2957722,19
64750,25.6394185,-100.3112024,19
64753,25.636052,-100.3122546,19
64754,25.6363008,-100.3087474,19
64760,25.6402145,-100.2999802,19
64764,25.6300295,-100.294019,19
64765,25.6340638,-100.3041884,19
64769,25.6346604,-100.2957722,19
64770,25.6365209,-100.2901619,19
64780,25.625994,-100.2838507,19
64783,25.6289731,-100.28052,19
64788,25.6340846,-100.2884088,19
64790,25.6261796,-100.2915645,19
64798,25.6281046,-100.2927917,19
64800,25.6667618,-100.2866556,19
64810,25.6607111,-100.2894607,19
64820,25.6646302,-100.2754365,19
64830,25.65331,-100.2803447,19
64834,25.6167,-100.2667,19
64836,25.6167,-100.2667,19
64840,25.6452995,-100.2901619,19
64845,25.6417973,-100.2827989,19
64850,25.6448291,-100.2761377,19
64858,25.6394663,-100.2743848,19
64859,25.6420021,-100.2747354,19
64860,25.6351699,-100.2782412,19
64865,25.6284954,-100.2717555,19
64878,25.6194822,-100.2621156,19
64880,25.6161321,-100.2707039,19
64890,25.6098222,-100.2642188,19
64893,25.6167,-100.2667,19
64898,25.6024165,-100.2551054,19
64900,25.6243191,-100.2971749,19
64909,25.6295325,-100.3010322,19
64910,25.668744,-100.3308447,19
64920,25.6261694,-100.2994542,19
64925,25.6148295,-100.3175155,19
64926,25.6341252,-100.2749106,19
64930,25.6172147,-100.2838507,19
64940,25.6094206,-100.2750859,19
64949,25.6093359,-100.2782267,19
64950,25.6100093,-100.2719308,19
64960,25.6035728,-100.2698275,19
64968,25.605223,-100.27754,19
64969,25.6013008,-100.2735084,19
64970,25.5973341,-100.2649198,19
64978,25.595579,-100.2638682,19
64979,25.5919538,-100.2789423,19
64980,25.6117583,-100.2782412,19
64983,25.5546,-100.248,19
64984,25.5800868,-100.2396849,19
64985,25.538536,-100.2060494,19
64986,25.5655102,-100.223216,19
64987,25.5618409,-100.238984,19
64988,25.5847733,-100.2354798,19
64989,25.5846575,-100.2579094,19
64990,25.5307769,-100.2071004,19
64996,25.6356,-100.264,19
64997,25.6356,-100.264,19
65000,27.7029,-99.7591,19
65001,25.4103,-99.8363,19
65004,27.2656,-100.2936,19
65010,26.6521,-100.0983,19
65030,27.2370708,-100.1339164,19
65032,27.2091,-100.045,19
65033,27.1736,-99.9778,19
65034,27.2445,-100.1123,19
65036,27.2091,-100.045,19
65040,27.2406,-100.1322,19
65042,27.2406,-100.1322,19
65057,27.1015,-99.9906,19
65059,27.0474,-100.0234,19
65070,27.0231619,-100.5099262,19
65075,27.2412,-100.3573,19
65076,27.1714,-100.4104,19
65080,26.9008,-100.0637,19
65088,26.9008,-100.0637,19
65090,26.9462,-100.5324,19
65092,26.9462,-100.5324,19
65100,26.00201907,-100.5356356,19
65110,26.15236367,-100.8386455,19
65115,26.23630721,-100.6816338,19
65116,26.05504285,-100.5835502,19
65118,26.06699952,-100.8578924,19
65140,26.24766631,-100.9148636,19
65150,26.53925918,-100.5067104,19
65200,26.4948186,-100.1675245,19
65210,26.5123224,-100.1675245,19
65220,26.520495,-100.1654236,19
65230,26.5091559,-100.1913379,19
65234,26.5441,-100.036,19
65240,26.5191132,-100.1745278,19
65243,26.5377961,-100.1682248,19
65244,26.5255497,-100.1661239,19
65249,26.4983,-100.1644,19
65250,26.5001403,-100.2000945,19
65255,26.4869233,-100.2165592,19
65256,26.5023151,-100.2053488,19
65257,26.4996,-100.1304,19
65260,26.4983,-100.1644,19
65270,26.4955749,-100.1773292,19
65272,26.4919449,-100.1465179,19
65276,26.4809105,-100.1682248,19
65280,26.4996,-100.1304,19
65288,26.4996,-100.1304,19
65289,26.4790505,-100.1738274,19
65290,26.4889366,-100.188536,19
65299,26.4914517,-100.1941399,19
65300,26.4916,-100.0763,19
65302,26.4916,-100.0763,19
65336,26.3454,-100.0491,19
65340,26.2961,-99.9646,19
65347,26.3879,-99.9711,19
65348,26.345,-99.94,19
65350,26.4966,-100.3902,19
65357,26.4966,-100.3902,19
65390,26.4022,-100.4308,19
65395,26.3969,-100.3943,19
65400,26.6603,-99.9874,19
65410,26.5675,-99.8254,19
65415,26.5691,-99.7958,19
65419,26.8332,-99.7982,19
65420,26.5195,-99.9973,19
65429,26.4534,-99.9581,19
65430,26.4756,-99.9132,19
65436,26.4298,-99.8881,19
65440,26.4863,-99.7728,19
65449,26.4949,-99.75,19
65450,26.5001,-99.5216,19
65500,25.96362051,-100.29041,19
65503,25.96735172,-100.3217201,19
65504,25.9698703,-100.3032952,19
65505,25.97851031,-100.2898981,19
65510,25.90757048,-100.2722678,19
65513,25.94856552,-100.3006342,19
65514,25.96187329,-100.2521663,19
65515,25.90684598,-100.2559375,19
65516,25.87688152,-100.2806032,19
65517,25.87513765,-100.3065448,19
65520,26.11356154,-100.2210227,19
65523,26.21240149,-100.290933,19
65524,26.23617471,-100.1787387,19
65525,26.14510945,-100.1009186,19
65526,26.07815814,-100.1409565,19
65527,26.0406,-100.1206,19
65528,26.08152706,-100.2051633,19
65530,26.00858012,-100.3448768,19
65533,26.14121445,-100.3708031,19
65534,26.1510393,-100.304573,19
65535,26.08798751,-100.4073212,19
65536,26.03010892,-100.2663595,19
65537,25.99685295,-100.2662009,19
65543,26.15840824,-100.4805309,19
65544,26.33157089,-100.4149169,19
65545,26.26866438,-100.326209,19
65546,26.26362166,-100.1453716,19
65547,26.22782539,-100.0469076,19
65548,26.19474836,-99.99720086,19
65550,25.9531449,-100.1661239,19
65554,25.9478877,-100.1603467,19
65555,25.9383,-100.1811,19
65556,25.92,-100.2203,19
65558,25.9292,-100.2007,19
65560,25.9642021,-100.1699756,19
65562,25.9659495,-100.1762787,19
65563,25.9694116,-100.1738274,19
65564,25.9292,-100.2353,19
65565,25.9610913,-100.1622724,19
65567,25.9292,-100.2353,19
65573,25.9064,-100.1997,19
65580,25.934612,-100.1761,19
65583,25.9346,-100.1761,19
65600,25.9747274,-100.4565159,19
65650,25.9428769,-100.401648,19
65653,25.9612273,-100.400312,19
65654,25.9407397,-100.4284699,19
65660,25.94792352,-100.3855317,19
65663,25.92394377,-100.4066931,19
65700,25.9601,-100.0161,19
65750,25.89693481,-100.1065436,19
65760,25.89393832,-100.1687596,19
65766,25.90259023,-100.2110069,19
65776,25.86561559,-100.14551,19
65780,25.9137162,-100.1550606,19
65783,25.93920105,-100.1476223,19
65800,26.2651,-99.6072,19
65803,26.2651,-99.6072,19
65804,26.3062,-99.4711,19
65805,26.2651,-99.6072,19
65806,26.2976,-99.5581,19
65807,26.2369,-99.590314,19
65808,26.2762,-99.8432,19
65810,26.3543,-99.8819,19
65813,26.299216,-99.828016,19
65814,26.3036,-99.8784,19
65815,26.321866,-99.887433,19
65819,26.3842,-99.7812,19
65823,26.3496,-99.7596,19
65826,26.326266,-99.785966,19
65830,26.3074,-99.720166,19
65833,26.2621,-99.7077,19
65834,26.2869,-99.6549,19
65835,26.2416,-99.7019,19
65836,26.2716,-99.702175,19
65837,26.197875,-99.738,19
65850,26.22264381,-99.48355425,19
65880,26.27636999,-99.43223469,19
65900,26.0800647,-99.6174332,19
65907,26.147,-99.5875,19
65920,26.167,-99.5375,19
65936,25.972,-99.6847,19
65940,25.9917,-99.5722,19
65950,26.055,-99.5438,19
66000,25.80830515,-100.5952565,19
66003,25.79604444,-100.5738902,19
66004,25.7876743,-100.5895089,19
66005,25.80173817,-100.5918727,19
66006,25.80144875,-100.6064627,19
66007,25.80255767,-100.6136055,19
66008,25.8089381,-100.6235354,19
66009,25.84508037,-100.6101286,19
66012,25.81790886,-100.6191672,19
66013,25.83388371,-100.5565784,19
66014,25.76349055,-100.565518,19
66017,25.73520895,-100.546449,19
66018,25.75111167,-100.6069253,19
66020,25.87,-100.5581,19
66023,25.78743682,-100.4357174,19
66024,25.77161775,-100.431883,19
66026,25.82055883,-100.4952751,19
66027,25.86529092,-100.5416037,19
66035,25.74387976,-100.4456023,19
66036,25.75718029,-100.4807004,19
66037,25.77258649,-100.5102265,19
66040,25.91053441,-100.7697171,19
66042,25.91129217,-100.6758728,19
66043,25.84357496,-100.6609697,19
66045,25.78819484,-100.7358905,19
66046,25.86179745,-100.7649845,19
66050,25.80404419,-100.3179399,19
66051,25.79948858,-100.3186678,19
66052,25.80349908,-100.2782408,19
66053,25.8008068,-100.3041884,19
66054,25.77537217,-100.2872705,19
66055,25.78117225,-100.3152616,19
66056,25.79465929,-100.3208077,19
66057,25.78719471,-100.3103137,19
66058,25.78347738,-100.2966796,19
66059,25.77502862,-100.2776674,19
66061,25.80483982,-100.3639879,19
66062,25.81991561,-100.3665991,19
66063,25.8038398,-100.3748984,19
66064,25.79509026,-100.3977396,19
66065,25.79755288,-100.3697682,19
66068,25.79300263,-100.3523675,19
66070,25.78618249,-100.3370278,19
66072,25.79744872,-100.3345113,19
66073,25.77562973,-100.3295616,19
66074,25.7900137,-100.3435893,19
66075,25.77497654,-100.3307773,19
66080,25.83688304,-100.3052921,19
66083,25.8291,-100.4014,19
66084,25.83761956,-100.3881915,19
66085,25.82488088,-100.4204388,19
66100,25.6715761,-100.4242039,19
66110,25.6878521,-100.426662,19
66114,25.6927311,-100.4249062,19
66115,25.6820529,-100.4259597,19
66116,25.6828978,-100.4192878,19
66117,25.6839567,-100.4249062,19
66118,25.6870834,-100.4220969,19
66119,25.6895293,-100.4185855,19
66120,25.6815852,-100.4375488,19
66129,25.6979745,-100.4333344,19
66139,25.6851162,-100.4291202,19
66140,25.6801777,-100.431285,19
66145,25.5595,-100.3208,19
66147,25.6796068,-100.4294713,19
66149,25.6800106,-100.4238527,19
66150,25.6717522,-100.4319296,19
66160,25.6654104,-100.4336856,19
66165,25.6680829,-100.4371975,19
66166,25.666526,-100.4359683,19
66167,25.6668037,-100.4321052,19
66168,25.6686318,-100.4321052,19
66169,25.669464,-100.4307005,19
66170,25.6749165,-100.4336856,19
66179,25.6663678,-100.4407097,19
66180,25.6648088,-100.4255207,19
66187,25.6626369,-100.4315784,19
66188,25.6637402,-100.4289446,19
66189,25.6632864,-100.4250818,19
66190,25.6624854,-100.4336856,19
66195,25.6618234,-100.4352659,19
66196,25.6550639,-100.44791,19
66197,25.6600392,-100.4371975,19
66198,25.6592639,-100.4352659,19
66199,25.5075,-100.2679,19
66200,25.6438,-100.3825,19
66210,25.6840829,-100.4129676,19
66214,25.6798204,-100.4010306,19
66215,25.6797838,-100.4168299,19
66216,25.6808801,-100.4066478,19
66217,25.6683417,-100.4106854,19
66218,25.6739702,-100.4010306,19
66219,25.6821411,-100.4094565,19
66220,25.6623353,-100.3694401,19
66224,25.6438,-100.3825,19
66225,25.6607904,-100.385936,19
66226,25.6586858,-100.3897971,19
66227,25.6699925,-100.4029614,19
66228,25.6703059,-100.393483,19
66230,25.6589648,-100.3961158,19
66233,25.6554241,-100.4098076,19
66234,25.6410045,-100.4043657,19
66235,25.6429529,-100.4052434,19
66236,25.6496082,-100.3940095,19
66237,25.6601021,-100.4108609,19
66238,25.6627251,-100.4150743,19
66239,25.6716874,-100.3971689,19
66240,25.6511933,-100.382075,19
66244,25.6492895,-100.383128,19
66245,25.6434582,-100.3854095,19
66246,25.6459679,-100.3861115,19
66247,25.6476653,-100.3904992,19
66249,25.6442649,-100.3843565,19
66250,25.6327175,-100.354,19
66254,25.6384497,-100.3659308,19
66256,25.6426173,-100.3792671,19
66257,25.6438,-100.3825,19
66259,25.6376832,-100.3651412,19
66260,25.6510721,-100.3427724,19
66263,25.6571,-100.348,19
66265,25.6523162,-100.3561053,19
66266,25.6471462,-100.3568071,19
66267,25.6533979,-100.3511929,19
66268,25.6553419,-100.3547017,19
66270,25.6362432,-100.3455792,19
66273,25.6447614,-100.3543509,19
66274,25.6304088,-100.3350543,19
66275,25.6310729,-100.3462809,19
66276,25.6391867,-100.3350543,19
66277,25.6429851,-100.3382116,19
66278,25.6430936,-100.3315463,19
66279,25.6423669,-100.357158,19
66280,25.6372467,-100.382777,19
66285,25.6349626,-100.3789161,19
66286,25.6342207,-100.384181,19
66287,25.6355614,-100.3961158,19
66290,25.6196126,-100.3736516,19
66295,25.6240805,-100.357158,19
66296,25.6247829,-100.3729496,19
66297,25.6323173,-100.3596143,19
66350,25.6745946,-100.4635418,19
66353,25.6711145,-100.2731763,19
66354,25.6596951,-100.4572185,19
66356,25.6697947,-100.4717979,19
66357,25.6745653,-100.4740816,19
66358,25.6788203,-100.4860282,19
66359,25.6863732,-100.5028967,19
66360,25.6904332,-100.4466806,19
66362,25.6800674,-100.4586236,19
66363,25.6919541,-100.4610827,19
66364,25.6879726,-100.4554621,19
66365,25.6910401,-100.4382512,19
66366,25.6899634,-100.4582723,19
66367,25.6889543,-100.4874338,19
66368,25.7000325,-100.4656497,19
66369,25.7013213,-100.457921,19
66370,25.6756022,-100.4500293,19
66373,25.6652552,-100.4561646,19
66374,25.6688606,-100.4568672,19
66375,25.6716841,-100.4582723,19
66376,25.6728847,-100.4466806,19
66377,25.6676007,-100.454057,19
66378,25.6726685,-100.4547595,19
66390,25.66,-100.4417,19
66400,25.7541283,-100.2922657,19
66410,25.7548407,-100.2719308,19
66413,25.7585317,-100.2817471,19
66414,25.76272,-100.284552,19
66415,25.7610886,-100.266322,19
66417,25.7670235,-100.2754365,19
66418,25.7669162,-100.2820977,19
66420,25.7496243,-100.3041884,19
66422,25.7589625,-100.316814,19
66423,25.7522585,-100.3031363,19
66424,25.7505094,-100.2994542,19
66425,25.7565373,-100.3097996,19
66427,25.7574,-100.3123,19
66428,25.7647891,-100.3017336,19
66430,25.7550395,-100.2691264,19
66434,25.7518584,-100.2778906,19
66435,25.7529839,-100.2749106,19
66436,25.7510493,-100.2635177,19
66437,25.7537894,-100.2558064,19
66438,25.7536337,-100.2631672,19
66440,25.7422866,-100.2530025,19
66444,25.7325177,-100.2670231,19
66445,25.7421998,-100.2438902,19
66446,25.7393481,-100.2635177,19
66447,25.7685,-100.3632,19
66448,25.7483358,-100.2501986,19
66449,25.7530646,-100.2505491,19
66450,25.7369434,-100.3076953,19
66455,25.7574,-100.3123,19
66456,25.7366194,-100.2968242,19
66457,25.7429755,-100.3154111,19
66458,25.7454277,-100.3066432,19
66459,25.7499028,-100.2977009,19
66460,25.7434236,-100.2782412,19
66463,25.7350456,-100.2726319,19
66464,25.7397937,-100.2933177,19
66465,25.736394,-100.284552,19
66466,25.7403068,-100.2757871,19
66468,25.7417836,-100.2652704,19
66469,25.7481024,-100.2792929,19
66470,25.7245587,-100.2347789,19
66473,25.7146153,-100.230574,19
66475,25.7345014,-100.238984,19
66476,25.7244541,-100.2414371,19
66477,25.730035,-100.219362,19
66478,25.7330495,-100.2284717,19
66479,25.7379107,-100.2424884,19
66480,25.7208158,-100.2670231,19
66482,25.7133742,-100.2894607,19
66484,25.7168966,-100.2810459,19
66485,25.7206103,-100.2750859,19
66486,25.7239262,-100.2747354,19
66488,25.7227616,-100.2705286,19
66489,25.7191611,-100.2645693,19
66490,25.7155602,-100.2586104,19
66494,25.7104139,-100.2382832,19
66495,25.7125475,-100.2494976,19
66496,25.7136257,-100.2445911,19
66499,25.7241449,-100.2561569,19
66550,25.9375976,-100.3638252,19
66553,25.8537278,-100.3900117,19
66556,25.8862,-100.3779,19
66563,25.887,-100.369,19
66580,25.86071437,-100.3192933,19
66583,25.85906034,-100.3823966,19
66600,25.77988044,-100.1888691,19
66603,25.77140585,-100.185717,19
66604,25.77882329,-100.1981976,19
66605,25.79403353,-100.1900227,19
66606,25.80175568,-100.1969836,19
66607,25.81922879,-100.2188599,19
66609,25.78676329,-100.2090184,19
66610,25.79388942,-100.2269408,19
66612,25.79191802,-100.2506597,19
66613,25.81189701,-100.2531637,19
66614,25.82033912,-100.2380749,19
66616,25.85917418,-100.2554256,19
66620,25.80993642,-100.1369973,19
66623,25.83088784,-100.1391929,19
66625,25.8180394,-100.1787081,19
66626,25.77170481,-100.1420872,19
66627,25.78917309,-100.1674707,19
66628,25.76317474,-100.1312653,19
66629,25.79557884,-100.1197036,19
66630,25.7621639,-100.2393989,19
66632,25.75501659,-100.231173,19
66633,25.73806735,-100.1987566,19
66634,25.74119234,-100.1877282,19
66635,25.77240408,-100.2583933,19
66636,25.77254596,-100.2491171,19
66637,25.7513675,-100.1914955,19
66640,25.73642252,-100.1696356,19
66643,25.74056652,-100.144111,19
66644,25.73139481,-100.1596187,19
66645,25.7517077,-100.1709314,19
66646,25.75530434,-100.1571896,19
66647,25.71469312,-100.1567317,19
66648,25.72743679,-100.1709927,19
66649,25.71548617,-100.1712826,19
66650,25.7851581,-100.049625,19
66653,25.79591773,-100.0510394,19
66655,25.81337561,-100.1093301,19
66657,25.80338393,-100.0257847,19
66658,25.79306821,-100.0733839,19
66660,25.76951125,-100.0394304,19
66670,25.72728648,-100.0968146,19
66672,25.73522625,-100.1188601,19
66673,25.73984562,-100.1096413,19
66674,25.7333796,-100.0637146,19
66675,25.71245651,-100.0526842,19
66676,25.71627748,-100.0675774,19
66679,25.79059201,-100.0016781,19
66680,25.69544397,-99.80210138,19
66683,25.74329005,-99.88549638,19
66690,25.6917,-99.8418,19
66693,25.6917,-99.8418,19
66700,25.879,-100.0324,19
66708,25.824,-100.0162,19
66750,25.8598,-99.9441,19
66770,25.8597,-99.7792,19
66800,25.7018266,-99.6257837,19
66810,25.8579,-99.619,19
66812,25.8364,-99.5683,19
66820,25.8318,-99.6253,19
66824,25.8484,-99.6585,19
66825,25.83295,-99.6602,19
66826,25.8621,-99.6695,19
66827,25.8823,-99.6772,19
66830,25.6737,-99.7566,19
66835,25.6402,-99.7478,19
66840,25.5069,-99.5467,19
66842,25.5069,-99.5467,19
66847,25.5017,-99.5165,19
66848,25.5023,-99.4695,19
66849,25.49,-99.5268,19
66850,25.908,-99.4048,19
66860,25.9635,-99.5259,19
66861,25.9587,-99.497,19
66865,25.9173,-99.3534,19
66872,25.9019,-99.3632,19
66880,25.8661,-99.475,19
66900,25.9684,-99.1311,19
66910,25.9684,-99.1311,19
66930,25.9684,-99.1311,19
66940,25.9346,-99.1868,19
66945,25.9302,-99.3041,19
66950,25.92696065,-99.18677076,19
66955,26.04825815,-99.15227572,19
66960,26.07928367,-99.06982187,19
66964,26.0041,-99.0023,19
66970,25.88816966,-99.02844477,19
66973,25.93872715,-98.93578129,19
66980,25.88800544,-99.18311932,19
67000,25.78807813,-99.19266373,19
67002,25.83762018,-99.11960314,19
67003,25.84073699,-99.17894123,19
67004,25.7811771,-99.14875265,19
67006,25.70216009,-99.13112305,19
67010,25.82977053,-98.79643182,19
67012,26.0104,-98.7678,19
67030,25.741,-99.0953,19
67050,25.6921132,-99.2243374,19
67052,25.8765,-99.1893,19
67066,25.74107124,-99.25344724,19
67087,25.43381825,-98.62727189,19
67093,25.34166969,-98.65227948,19
67097,25.08357975,-98.99977143,19
67099,25.0820483,-98.92954833,19
67100,25.67604587,-100.2599534,19
67110,25.71058202,-100.2116617,19
67112,25.71322172,-100.2006808,19
67113,25.71714174,-100.189386,19
67115,25.70356609,-100.1813408,19
67116,25.69908205,-100.1900111,19
67117,25.72590451,-100.1916165,19
67118,25.6956127,-100.2096621,19
67119,25.69660408,-100.2171218,19
67120,25.70385125,-100.2497651,19
67123,25.69015725,-100.2548052,19
67124,25.69977123,-100.2580964,19
67125,25.6954592,-100.241821,19
67126,25.69308105,-100.2361463,19
